965, 0.303374 0.137254 0.225423 0.174903 0.159153;
966, 0.303564 0.137241 0.225437 0.174817 0.159059;
967, 0.303748 0.137216 0.225459 0.174732 0.158965;
968, 0.303922 0.137189 0.225492 0.174648 0.158872;
969, 0.304079 0.137157 0.225543 0.174566 0.15878;
970, 0.304234 0.137122 0.225597 0.174486 0.158689;
971, 0.304387 0.137084 0.225653 0.174406 0.1586;
972, 0.304497 0.137042 0.225711 0.17435 0.158512;
973, 0.304598 0.137004 0.225767 0.174301 0.158437;
974, 0.304707 0.136969 0.225797 0.174262 0.158365;
975, 0.304807 0.136939 0.225829 0.174229 0.158295;
976, 0.304865 0.136908 0.22592 0.174189 0.158228;
977, 0.304898 0.136871 0.226047 0.174144 0.158156;
978, 0.304918 0.136829 0.226189 0.174097 0.158082;
979, 0.304925 0.136788 0.226338 0.17405 0.158008;
980, 0.304915 0.136751 0.226495 0.174003 0.157936;
981, 0.304887 0.136721 0.22666 0.173957 0.157865;
982, 0.30485 0.1367 0.226835 0.173911 0.157797;
983, 0.304797 0.136676 0.227022 0.173865 0.157729;
984, 0.30473 0.136655 0.22722 0.173821 0.157661;
985, 0.304669 0.136636 0.227413 0.173776 0.157594;
986, 0.304629 0.136617 0.227587 0.17373 0.157525;
987, 0.304644 0.136598 0.227734 0.17367 0.157455;
988, 0.304677 0.136585 0.227875 0.173608 0.157367;
989, 0.304723 0.136567 0.228011 0.173541 0.157274;
990, 0.304779 0.136548 0.228143 0.173471 0.157177;
991, 0.304839 0.136528 0.228272 0.1734 0.157078;
992, 0.304903 0.136509 0.228395 0.173328 0.156979;
993, 0.304977 0.136492 0.228502 0.173256 0.156882;
994, 0.305062 0.13648 0.228593 0.173185 0.156785;
995, 0.305162 0.136472 0.228668 0.173106 0.156689;
996, 0.305281 0.136475 0.228715 0.173026 0.156589;
997, 0.305418 0.136491 0.228734 0.172947 0.156486;
998, 0.305574 0.136517 0.228721 0.17287 0.156385;
999, 0.305744 0.13655 0.228687 0.172795 0.156285;
1000, 0.305908 0.136584 0.228669 0.172721 0.15619;
1001, 0.306035 0.136604 0.2287 0.172653 0.156098;
1002, 0.306155 0.1366 0.228743 0.172582 0.156011;
1003, 0.306267 0.136593 0.228787 0.172511 0.155926;
1004, 0.306365 0.13659 0.228836 0.172442 0.155845;
1005, 0.306447 0.136591 0.228893 0.172375 0.155766;
1006, 0.30652 0.136595 0.228955 0.17231 0.15569;
1007, 0.306595 0.136601 0.229019 0.172243 0.155613;
1008, 0.306671 0.136611 0.229096 0.172169 0.155531;
1009, 0.306737 0.136621 0.229198 0.172087 0.155443;
1010, 0.306795 0.13663 0.229317 0.172001 0.155348;
1011, 0.306853 0.136635 0.229434 0.171917 0.155252;
1012, 0.306914 0.136641 0.22954 0.171834 0.155155;
1013, 0.306976 0.136652 0.229639 0.171752 0.15506;
1014, 0.307037 0.136668 0.229738 0.171669 0.154965;
1015, 0.307095 0.136688 0.22984 0.171586 0.154867;
1016, 0.307147 0.136712 0.229946 0.171504 0.154767;
1017, 0.307196 0.136739 0.23005 0.171426 0.154664;
1018, 0.307247 0.136768 0.230143 0.171353 0.15456;
1019, 0.307301 0.1368 0.230226 0.171285 0.154457;
1020, 0.307356 0.136835 0.23031 0.171217 0.154353;
1021, 0.307412 0.136871 0.230393 0.171149 0.154247;
1022, 0.307471 0.136906 0.230473 0.171081 0.15414;
1023, 0.307531 0.136941 0.230554 0.171013 0.154033;
1024, 0.307585 0.136974 0.23064 0.170948 0.153928;
1025, 0.307626 0.137002 0.230736 0.170887 0.153826;
1026, 0.30766 0.137024 0.230827 0.170837 0.153728;
1027, 0.30769 0.13704 0.230897 0.170805 0.153636;
1028, 0.307714 0.137054 0.230958 0.170785 0.153554;
1029, 0.307736 0.137064 0.23101 0.170771 0.15348;
1030, 0.307771 0.137072 0.231052 0.170759 0.153411;
1031, 0.307806 0.137073 0.231086 0.17075 0.153345;
1032, 0.30785 0.137075 0.231113 0.170742 0.153282;
1033, 0.3079 0.137075 0.231134 0.170732 0.15322;
1034, 0.307956 0.137075 0.23115 0.170721 0.153159;
1035, 0.308049 0.137074 0.231149 0.170702 0.153098;
1036, 0.308158 0.137064 0.231141 0.170681 0.153036;
1037, 0.308274 0.137047 0.231134 0.17066 0.152973;
1038, 0.308386 0.137022 0.231131 0.170642 0.15291;
1039, 0.308487 0.136993 0.231141 0.170624 0.152848;
1040, 0.308582 0.136964 0.231154 0.170604 0.152784;
1041, 0.308679 0.136944 0.231167 0.170577 0.152716;
1042, 0.308791 0.136933 0.231171 0.170544 0.152644;
1043, 0.308927 0.136927 0.231159 0.170508 0.152567;
1044, 0.309067 0.136919 0.23115 0.17047 0.152487;
1045, 0.3092 0.136907 0.231145 0.170432 0.152406;
1046, 0.309327 0.136898 0.231148 0.170392 0.152325;
1047, 0.309438 0.136887 0.23116 0.170355 0.152246;
1048, 0.30953 0.136877 0.231204 0.170319 0.152169;
1049, 0.309621 0.136851 0.231238 0.17029 0.152096;
1050, 0.309707 0.13682 0.231258 0.170272 0.15203;
1051, 0.30979 0.136788 0.231262 0.170262 0.151975;
1052, 0.309867 0.136755 0.231259 0.170255 0.151931;
1053, 0.309938 0.136725 0.231254 0.170246 0.151894;
1054, 0.310013 0.1367 0.231244 0.170235 0.151861;
1055, 0.310092 0.136678 0.231242 0.170215 0.15183;
1056, 0.310175 0.136657 0.231275 0.170175 0.151794;
1057, 0.310266 0.136636 0.231334 0.170116 0.15174;
1058, 0.310366 0.136618 0.231399 0.170048 0.151666;
1059, 0.310476 0.136605 0.231455 0.169975 0.151582;
1060, 0.310592 0.136598 0.231507 0.1699 0.151495;
1061, 0.310706 0.136594 0.231558 0.169825 0.151407;
1062, 0.310813 0.136592 0.231616 0.16975 0.151319;
1063, 0.310908 0.136591 0.231676 0.169679 0.151231;
1064, 0.310995 0.136592 0.231735 0.169612 0.151144;
1065, 0.311066 0.1366 0.231798 0.169547 0.151059;
1066, 0.311098 0.136611 0.231904 0.169482 0.150978;
1067, 0.311086 0.136619 0.232061 0.169418 0.150897;
1068, 0.311052 0.136617 0.232246 0.169357 0.150818;
1069, 0.31101 0.136607 0.232441 0.169297 0.150739;
1070, 0.310975 0.13659 0.232632 0.169239 0.150661;
1071, 0.310946 0.136569 0.23282 0.169179 0.150585;
1072, 0.310922 0.136545 0.233006 0.169117 0.15051;
1073, 0.310902 0.136519 0.233191 0.169055 0.150436;
1074, 0.310888 0.136489 0.233367 0.168996 0.150363;
1075, 0.310879 0.136455 0.233525 0.168948 0.150294;
1076, 0.310875 0.136415 0.233654 0.168916 0.150233;
1077, 0.310874 0.13637 0.233772 0.168889 0.150185;
1078, 0.310877 0.136322 0.233886 0.168861 0.150143;
1079, 0.310885 0.136274 0.233998 0.168831 0.150101;
1080, 0.310895 0.136227 0.234108 0.168801 0.15006;
1081, 0.310904 0.136179 0.234217 0.168773 0.150018;
1082, 0.310911 0.136131 0.234324 0.16875 0.149975;
1083, 0.31092 0.136081 0.234416 0.168734 0.149935;
1084, 0.310933 0.13603 0.234493 0.168724 0.149899;
1085, 0.310947 0.135983 0.234564 0.168713 0.149868;
1086, 0.310965 0.135941 0.234635 0.168695 0.149835;
1087, 0.310989 0.135909 0.234707 0.168668 0.149796;
1088, 0.311023 0.135887 0.234774 0.168634 0.149749;
1089, 0.31109 0.135873 0.234793 0.1686 0.149696;
1090, 0.311155 0.13587 0.234825 0.168563 0.149646;
1091, 0.311219 0.135863 0.234865 0.168522 0.149594;
1092, 0.311288 0.135854 0.234901 0.168479 0.14954;
1093, 0.311364 0.135844 0.234933 0.168435 0.149487;
1094, 0.311445 0.135835 0.234961 0.168389 0.149433;
1095, 0.311532 0.135826 0.234984 0.168339 0.149379;
1096, 0.311627 0.13582 0.235002 0.168286 0.149323;
1097, 0.311732 0.135821 0.23501 0.168229 0.149264;
1098, 0.31185 0.135826 0.235008 0.168169 0.149203;
1099, 0.311978 0.135833 0.235 0.168108 0.149139;
1100, 0.312109 0.13584 0.234991 0.168047 0.149074;
1101, 0.312237 0.135844 0.234987 0.167988 0.149009;
1102, 0.312354 0.135843 0.234993 0.16793 0.148946;
1103, 0.31246 0.13584 0.235006 0.167875 0.148883;
1104, 0.312561 0.135836 0.235019 0.167822 0.148822;
1105, 0.312662 0.135835 0.235025 0.167773 0.148762;
1106, 0.312765 0.135838 0.23502 0.167728 0.148702;
1107, 0.312873 0.135845 0.234993 0.167692 0.148642;
1108, 0.31298 0.135859 0.234957 0.167665 0.148582;
1109, 0.313083 0.135878 0.23492 0.167643 0.148521;
1110, 0.313182 0.135899 0.234888 0.167623 0.148456;
1111, 0.313276 0.135919 0.234863 0.167606 0.148388;
1112, 0.313363 0.135938 0.234846 0.167589 0.148318;
1113, 0.313442 0.135955 0.23483 0.167578 0.148247;
1114, 0.313511 0.135973 0.234818 0.167569 0.148178;
1115, 0.313571 0.135992 0.234814 0.167561 0.14811;
1116, 0.313631 0.136012 0.234811 0.167553 0.148041;
1117, 0.313696 0.136033 0.234802 0.167544 0.147973;
1118, 0.313762 0.136053 0.234792 0.167534 0.147905;
1119, 0.313824 0.13607 0.234783 0.167526 0.14784;
1120, 0.313867 0.136086 0.234778 0.167525 0.147781;
1121, 0.3139 0.136099 0.234781 0.167522 0.147732;
1122, 0.313922 0.136114 0.234792 0.167518 0.147684;
1123, 0.313939 0.136131 0.234806 0.16751 0.147638;
1124, 0.313953 0.13615 0.234822 0.167499 0.147595;
1125, 0.313958 0.136171 0.234842 0.167488 0.147555;
1126, 0.313961 0.136192 0.23487 0.167475 0.147519;
1127, 0.31396 0.136209 0.234914 0.167457 0.147486;
1128, 0.313961 0.136217 0.234964 0.167436 0.147452;
1129, 0.313963 0.136221 0.235019 0.167413 0.147417;
1130, 0.313963 0.136223 0.235077 0.167388 0.147382;
1131, 0.313959 0.136222 0.235131 0.167366 0.14735;
1132, 0.313951 0.136221 0.23519 0.167344 0.147323;
1133, 0.313938 0.136217 0.235252 0.167323 0.147298;
1134, 0.313921 0.13621 0.235319 0.167304 0.147276;
1135, 0.313899 0.136199 0.235391 0.167286 0.147257;
1136, 0.313873 0.136183 0.235467 0.167271 0.147241;
1137, 0.313845 0.13616 0.235547 0.167258 0.147229;
1138, 0.313816 0.13613 0.235631 0.16725 0.147219;
1139, 0.313796 0.136094 0.235708 0.167245 0.147209;
1140, 0.313794 0.136056 0.235768 0.16724 0.147195;
1141, 0.313815 0.136022 0.23581 0.167233 0.147175;
1142, 0.313843 0.135995 0.235851 0.167223 0.147147;
1143, 0.313871 0.135968 0.235899 0.16721 0.147116;
1144, 0.313903 0.135937 0.235942 0.167198 0.147083;
1145, 0.313945 0.135906 0.235972 0.167186 0.147052;
1146, 0.314 0.135876 0.235992 0.16717 0.147022;
1147, 0.314063 0.135847 0.23601 0.167152 0.146991;
1148, 0.314135 0.135817 0.23602 0.167132 0.146959;
1149, 0.314215 0.135788 0.236024 0.167111 0.146925;
1150, 0.314298 0.135761 0.236026 0.167089 0.146889;
1151, 0.31439 0.135735 0.236021 0.167066 0.146851;
1152, 0.314493 0.135711 0.236009 0.167041 0.146811;
1153, 0.314609 0.135687 0.235988 0.167013 0.146769;
1154, 0.31473 0.135664 0.235963 0.166986 0.146726;
1155, 0.314851 0.135638 0.235938 0.166961 0.146683;
1156, 0.315084 0.135609 0.235899 0.166881 0.146641;
1157, 0.315316 0.13558 0.235864 0.166804 0.146556;
1158, 0.315527 0.135545 0.235855 0.166728 0.14647;
1159, 0.315736 0.135506 0.235849 0.166652 0.146384;
1160, 0.315868 0.135466 0.235897 0.166581 0.146297;
1161, 0.316003 0.135439 0.235942 0.166511 0.146215;
1162, 0.316154 0.13541 0.23597 0.166442 0.146133;
1163, 0.316311 0.135381 0.23599 0.166371 0.146052;
1164, 0.31648 0.135358 0.236002 0.166298 0.14597;
1165, 0.316657 0.135335 0.236005 0.166222 0.145886;
1166, 0.316833 0.135314 0.236012 0.166144 0.145802;
1167, 0.316998 0.135293 0.236028 0.166066 0.145718;
1168, 0.317146 0.135271 0.236058 0.165989 0.145636;
1169, 0.317271 0.135252 0.236102 0.165913 0.145555;
1170, 0.317391 0.135235 0.236151 0.165837 0.145478;
1171, 0.317508 0.135219 0.236199 0.165761 0.145402;
1172, 0.317619 0.135204 0.236246 0.165686 0.145328;
1173, 0.317737 0.13519 0.236283 0.165614 0.145258;
1174, 0.317867 0.135175 0.236297 0.165545 0.145191;
1175, 0.318016 0.135164 0.23628 0.165481 0.145127;
1176, 0.31818 0.135156 0.236242 0.165419 0.145067;
1177, 0.318344 0.135151 0.236202 0.16536 0.145007;
1178, 0.318509 0.135145 0.236162 0.165308 0.144949;
1179, 0.318671 0.135128 0.236137 0.165256 0.144893;
1180, 0.318835 0.1351 0.236115 0.165206 0.144836;
1181, 0.318992 0.135064 0.236098 0.165162 0.144779;
1182, 0.319149 0.135024 0.236078 0.165122 0.144724;
1183, 0.319311 0.134981 0.236054 0.165085 0.14467;
1184, 0.319473 0.134935 0.236029 0.165053 0.144614;
1185, 0.319634 0.134889 0.236005 0.165023 0.144556;
1186, 0.319791 0.134841 0.235986 0.164996 0.144497;
1187, 0.319939 0.13479 0.235977 0.164971 0.144437;
1188, 0.320073 0.134737 0.235979 0.164948 0.144376;
1189, 0.320199 0.134684 0.235984 0.164926 0.144317;
1190, 0.320309 0.134633 0.235999 0.164905 0.144259;
1191, 0.320403 0.134584 0.236023 0.164887 0.144202;
1192, 0.320481 0.134538 0.23605 0.164873 0.144149;
1193, 0.320539 0.134496 0.236081 0.164868 0.144099;
1194, 0.320572 0.134459 0.236126 0.164865 0.144054;
1195, 0.320599 0.134425 0.236178 0.164862 0.144012;
1196, 0.320635 0.134392 0.236226 0.164853 0.143969;
1197, 0.320691 0.134359 0.236263 0.164839 0.143926;
1198, 0.320765 0.134326 0.236283 0.16482 0.143882;
1199, 0.320852 0.134294 0.236295 0.164797 0.143837;
1200, 0.320948 0.134265 0.236301 0.164769 0.143791;
1201, 0.321052 0.134238 0.236305 0.164734 0.143745;
1202, 0.321161 0.134211 0.236313 0.164694 0.143698;
1203, 0.321281 0.134182 0.236319 0.164647 0.14365;
1204, 0.321408 0.134153 0.236324 0.164597 0.1436;
1205, 0.32154 0.134122 0.236331 0.164545 0.143548;
1206, 0.321673 0.134091 0.23634 0.164492 0.143494;
1207, 0.321815 0.134059 0.236349 0.164434 0.143436;
1208, 0.321977 0.13403 0.23635 0.16437 0.143372;
1209, 0.322141 0.134002 0.23635 0.164304 0.143301;
1210, 0.322304 0.133975 0.236349 0.164239 0.14323;
1211, 0.322459 0.133949 0.236355 0.164173 0.143159;
1212, 0.322603 0.133925 0.236369 0.164108 0.143089;
1213, 0.322727 0.133902 0.236406 0.164043 0.143019;
1214, 0.32284 0.133877 0.236449 0.163983 0.142947;
1215, 0.32294 0.133851 0.236502 0.163926 0.142877;
1216, 0.323022 0.133824 0.236571 0.163874 0.142807;
1217, 0.323084 0.133794 0.236655 0.163824 0.142739;
1218, 0.323127 0.133764 0.236743 0.163781 0.142673;
1219, 0.323154 0.13374 0.23683 0.163747 0.142609;
1220, 0.323166 0.133721 0.236922 0.163718 0.142549;
1221, 0.323167 0.133704 0.237029 0.16369 0.14249;
1222, 0.32316 0.133684 0.237148 0.163664 0.142429;
1223, 0.32313 0.13366 0.237282 0.163645 0.142368;
1224, 0.323093 0.133631 0.237423 0.163627 0.142312;
1225, 0.323056 0.1336 0.237565 0.163608 0.142257;
1226, 0.323018 0.133568 0.237707 0.16359 0.142202;
1227, 0.322978 0.133535 0.237848 0.163574 0.142149;
1228, 0.322926 0.133502 0.237988 0.163568 0.142098;
1229, 0.32287 0.133466 0.238122 0.163569 0.142053;
1230, 0.322813 0.133424 0.238251 0.163575 0.142015;
1231, 0.322759 0.133378 0.23838 0.163579 0.141983;
1232, 0.322718 0.133329 0.238502 0.16358 0.141953;
1233, 0.322682 0.133279 0.238624 0.163578 0.141921;
1234, 0.322657 0.133228 0.238742 0.163572 0.141888;
1235, 0.322644 0.133177 0.238855 0.163559 0.141852;
1236, 0.322645 0.133127 0.238959 0.16354 0.141815;
1237, 0.32266 0.133076 0.239052 0.163519 0.141779;
1238, 0.322682 0.133026 0.239139 0.163495 0.141744;
1239, 0.32271 0.132974 0.239222 0.163472 0.14171;
1240, 0.322739 0.13292 0.239303 0.163449 0.141676;
1241, 0.322769 0.132867 0.239383 0.163425 0.141643;
1242, 0.322805 0.132813 0.239456 0.163402 0.14161;
1243, 0.322854 0.132759 0.239511 0.16338 0.141577;
1244, 0.322916 0.132709 0.23955 0.163358 0.141546;
1245, 0.322978 0.132662 0.239579 0.163338 0.141514;
1246, 0.323025 0.13262 0.239615 0.163318 0.141485;
1247, 0.323029 0.132585 0.239675 0.163302 0.141457;
1248, 0.323028 0.132559 0.239739 0.163286 0.141434;
1249, 0.323023 0.132535 0.23981 0.163268 0.141411;
1250, 0.323017 0.132513 0.239884 0.163249 0.141386;
1251, 0.323007 0.132491 0.239959 0.16323 0.14136;
1252, 0.32299 0.132472 0.240036 0.163209 0.141332;
1253, 0.322975 0.13246 0.240107 0.163186 0.141304;
1254, 0.322973 0.132456 0.240166 0.163158 0.141275;
1255, 0.322995 0.132459 0.240204 0.163127 0.141244;
1256, 0.323047 0.132464 0.240219 0.16309 0.14121;
1257, 0.323127 0.132471 0.240212 0.16305 0.141173;
1258, 0.323252 0.132477 0.240192 0.163 0.141134;
1259, 0.323387 0.132485 0.240167 0.162949 0.141071;
1260, 0.323529 0.132489 0.240139 0.1629 0.141008;
1261, 0.323674 0.132489 0.240107 0.162854 0.140943;
1262, 0.323821 0.132486 0.240071 0.162811 0.14088;
1263, 0.323973 0.13248 0.240029 0.162771 0.140817;
1264, 0.324128 0.132474 0.239981 0.162733 0.140754;
1265, 0.324281 0.132467 0.239936 0.162698 0.140691;
1266, 0.324432 0.132457 0.239892 0.162665 0.140628;
1267, 0.324579 0.132446 0.239851 0.162634 0.140565;
1268, 0.324723 0.132433 0.239814 0.162605 0.140503;
1269, 0.324865 0.132417 0.239781 0.162577 0.140441;
1270, 0.324998 0.132397 0.239755 0.162552 0.140381;
1271, 0.325109 0.132372 0.239744 0.162534 0.140323;
1272, 0.325182 0.132343 0.239759 0.162525 0.14027;
1273, 0.325235 0.132309 0.239783 0.162521 0.140226;
1274, 0.325262 0.132276 0.239819 0.162527 0.140185;
1275, 0.325264 0.132243 0.23987 0.162539 0.14015;
1276, 0.325264 0.13221 0.239944 0.162544 0.140116;
1277, 0.325265 0.132173 0.240031 0.162541 0.140075;
1278, 0.325273 0.132135 0.240119 0.162533 0.140027;
1279, 0.325287 0.132099 0.240203 0.162521 0.139976;
1280, 0.325304 0.132065 0.240282 0.162507 0.139924;
1281, 0.325308 0.132036 0.240381 0.162461 0.139871;
1282, 0.325316 0.132027 0.240471 0.162414 0.139823;
1283, 0.32532 0.132023 0.240559 0.162369 0.139775;
1284, 0.325312 0.132024 0.240656 0.162324 0.139728;
1285, 0.325297 0.132027 0.240757 0.162281 0.139681;
1286, 0.325281 0.132033 0.240857 0.16224 0.139632;
1287, 0.325272 0.13204 0.240951 0.1622 0.139582;
1288, 0.325276 0.132046 0.241036 0.162162 0.139531;
1289, 0.325289 0.132048 0.241116 0.162126 0.139478;
1290, 0.325311 0.132047 0.241192 0.162091 0.139422;
1291, 0.325342 0.132042 0.241257 0.162057 0.139365;
1292, 0.325372 0.132035 0.241316 0.162027 0.139308;
1293, 0.325398 0.132029 0.241366 0.162002 0.139256;
1294, 0.325418 0.132026 0.241412 0.161981 0.139209;
1295, 0.325434 0.132024 0.241457 0.161961 0.139165;
1296, 0.325447 0.132024 0.241501 0.161942 0.139124;
1297, 0.325462 0.132025 0.241544 0.161922 0.139084;
1298, 0.325478 0.132027 0.241588 0.161901 0.139045;
1299, 0.3255 0.132027 0.241629 0.161878 0.139007;
1300, 0.325525 0.132026 0.241667 0.161856 0.138968;
1301, 0.325549 0.132025 0.241706 0.161835 0.138927;
1302, 0.325568 0.132023 0.241745 0.161818 0.138887;
1303, 0.325577 0.132022 0.241791 0.161803 0.138847;
1304, 0.325576 0.13202 0.241842 0.16179 0.138809;
1305, 0.32556 0.132019 0.241901 0.16178 0.138773;
1306, 0.325514 0.13202 0.241985 0.161773 0.138739;
1307, 0.325467 0.13202 0.242073 0.161766 0.138708;
1308, 0.325426 0.13202 0.242156 0.161757 0.138675;
1309, 0.325398 0.132021 0.242232 0.161745 0.13864;
1310, 0.32538 0.132022 0.242306 0.161731 0.138603;
1311, 0.325377 0.13202 0.242376 0.161715 0.138564;
1312, 0.32538 0.132011 0.242442 0.161702 0.138522;
1313, 0.325388 0.131998 0.242503 0.161692 0.138479;
1314, 0.325404 0.131982 0.242549 0.161687 0.138436;
1315, 0.32543 0.131968 0.24258 0.161685 0.138392;
1316, 0.325469 0.131955 0.242608 0.161679 0.13835;
1317, 0.325521 0.131939 0.242635 0.161667 0.138306;
1318, 0.325578 0.131919 0.24266 0.161654 0.138258;
1319, 0.325638 0.131897 0.242687 0.161638 0.138211;
1320, 0.325703 0.131873 0.242719 0.161618 0.138163;
1321, 0.325771 0.131847 0.242756 0.161593 0.138114;
1322, 0.32584 0.131816 0.242799 0.161565 0.138065;
1323, 0.325911 0.131781 0.242848 0.161536 0.138015;
1324, 0.325989 0.13174 0.242894 0.161507 0.137965;
1325, 0.326075 0.131695 0.242939 0.161474 0.137915;
1326, 0.326169 0.131651 0.242981 0.161435 0.137861;
1327, 0.326264 0.131613 0.24302 0.161393 0.137802;
1328, 0.326367 0.131585 0.243049 0.161349 0.137738;
1329, 0.32648 0.131563 0.243066 0.161306 0.137672;
1330, 0.326603 0.131544 0.243072 0.161264 0.137604;
1331, 0.326729 0.131526 0.24307 0.161224 0.137536;
1332, 0.326857 0.131509 0.24306 0.161187 0.137468;
1333, 0.326993 0.131495 0.243039 0.161149 0.137401;
1334, 0.327139 0.131486 0.243004 0.161111 0.137334;
1335, 0.327293 0.13148 0.24296 0.161071 0.137266;
1336, 0.327445 0.131477 0.24292 0.161025 0.137198;
1337, 0.327608 0.131482 0.24287 0.160973 0.137129;
1338, 0.327772 0.131491 0.242818 0.160922 0.137057;
1339, 0.327938 0.131503 0.242765 0.160872 0.136984;
1340, 0.328104 0.131514 0.242712 0.160822 0.136911;
1341, 0.328268 0.131525 0.24266 0.160774 0.136837;
1342, 0.32843 0.131533 0.242611 0.160729 0.136765;
1343, 0.328562 0.131536 0.242544 0.160715 0.136694;
1344, 0.328679 0.131545 0.242479 0.160706 0.136634;
1345, 0.328779 0.131554 0.242418 0.1607 0.136582;
1346, 0.328871 0.131567 0.242358 0.160694 0.136536;
1347, 0.32896 0.131582 0.242298 0.160689 0.136494;
1348, 0.329047 0.131597 0.242238 0.160686 0.136456;
1349, 0.329135 0.131611 0.242177 0.160683 0.136418;
1350, 0.32922 0.131623 0.242115 0.160683 0.136382;
1351, 0.329299 0.131634 0.242055 0.16069 0.136348;
1352, 0.329371 0.131638 0.241992 0.160705 0.136319;
1353, 0.329431 0.131636 0.241929 0.160732 0.136295;
1354, 0.329473 0.13163 0.241865 0.160769 0.136279;
1355, 0.329489 0.131622 0.241805 0.160819 0.13627;
1356, 0.329487 0.131615 0.241745 0.160876 0.136272;
1357, 0.329484 0.13161 0.241683 0.160935 0.136282;
1358, 0.329437 0.131606 0.241635 0.161002 0.136292;
1359, 0.329391 0.131627 0.241591 0.16107 0.136299;
1360, 0.329347 0.131642 0.241551 0.161138 0.136306;
1361, 0.329306 0.131652 0.241512 0.161203 0.136312;
1362, 0.329261 0.131662 0.241479 0.161267 0.136317;
1363, 0.32921 0.131673 0.241447 0.161332 0.136321;
1364, 0.329155 0.131685 0.241416 0.161401 0.136325;
1365, 0.329096 0.131698 0.241387 0.161473 0.13633;
1366, 0.329047 0.131709 0.241359 0.161546 0.136334;
1367, 0.329009 0.131713 0.241326 0.161616 0.136335;
1368, 0.328986 0.131716 0.241277 0.161682 0.136333;
1369, 0.328962 0.131729 0.241226 0.161748 0.136327;
1370, 0.328939 0.131742 0.241175 0.161816 0.136321;
1371, 0.328952 0.131755 0.241116 0.161854 0.136315;
1372, 0.328959 0.131786 0.241063 0.161894 0.136292;
1373, 0.32896 0.131815 0.241012 0.161933 0.13627;
1374, 0.328957 0.131846 0.240963 0.161974 0.136249;
1375, 0.32895 0.131875 0.240917 0.162017 0.13623;
1376, 0.328938 0.131904 0.240872 0.162062 0.136213;
1377, 0.328922 0.131931 0.24083 0.16211 0.136197;
1378, 0.328904 0.131956 0.240788 0.162161 0.136182;
1379, 0.328899 0.131978 0.240759 0.162182 0.13617;
1380, 0.328848 0.132004 0.240753 0.162205 0.136157;
1381, 0.328795 0.13204 0.240747 0.162229 0.136154;
1382, 0.328734 0.132078 0.240739 0.16226 0.136151;
1383, 0.328657 0.132114 0.240732 0.162301 0.136154;
1384, 0.328569 0.132143 0.240731 0.162348 0.136167;
1385, 0.328469 0.132167 0.240734 0.162401 0.136186;
1386, 0.328359 0.132187 0.240741 0.162459 0.13621;
1387, 0.328242 0.132206 0.240751 0.162519 0.136236;
1388, 0.328121 0.132224 0.24076 0.162584 0.136263;
1389, 0.327996 0.132241 0.240765 0.162655 0.136293;
1390, 0.327867 0.132256 0.240766 0.162734 0.136327;
1391, 0.327734 0.132267 0.240762 0.162818 0.136367;
1392, 0.327601 0.132276 0.240752 0.162906 0.136411;
1393, 0.327467 0.132283 0.240742 0.162996 0.136458;
1394, 0.32733 0.132288 0.240735 0.163087 0.136507;
1395, 0.327187 0.132287 0.240735 0.163179 0.136561;
1396, 0.32704 0.13228 0.240735 0.163273 0.13662;
1397, 0.326894 0.132267 0.240732 0.163369 0.136684;
1398, 0.326746 0.132254 0.240729 0.163467 0.136752;
1399, 0.326597 0.13224 0.240726 0.163567 0.136818;
1400, 0.326449 0.132228 0.240716 0.163672 0.136882;
1401, 0.326302 0.132216 0.2407 0.163779 0.136947;
1402, 0.326184 0.132205 0.240687 0.163865 0.137014;
1403, 0.326066 0.13219 0.240672 0.163953 0.137074;
1404, 0.325948 0.132178 0.240657 0.164044 0.137131;
1405, 0.325829 0.132168 0.24064 0.164139 0.137183;
1406, 0.32571 0.132161 0.240623 0.164236 0.137231;
1407, 0.325591 0.132155 0.240611 0.164332 0.137276;
1408, 0.325471 0.13215 0.240603 0.164427 0.137316;
1409, 0.32535 0.132146 0.240601 0.16452 0.137353;
1410, 0.325228 0.132142 0.240607 0.16461 0.137387;
1411, 0.325105 0.132139 0.240618 0.164697 0.137416;
1412, 0.324984 0.132137 0.240631 0.164781 0.137443;
1413, 0.324866 0.132136 0.240645 0.164863 0.137468;
1414, 0.324748 0.132136 0.240661 0.164944 0.137491;
1415, 0.324631 0.132136 0.240679 0.165026 0.137511;
1416, 0.324515 0.132133 0.240696 0.165113 0.13753;
1417, 0.324396 0.132128 0.240711 0.165206 0.137549;
1418, 0.324276 0.132119 0.240721 0.165306 0.137568;
1419, 0.324154 0.132107 0.240723 0.165413 0.13759;
1420, 0.324031 0.132094 0.240721 0.165524 0.137616;
1421, 0.323906 0.132079 0.240719 0.165635 0.137646;
1422, 0.323784 0.132062 0.240719 0.165744 0.137678;
1423, 0.323673 0.132043 0.240714 0.165849 0.137711;
1424, 0.323579 0.13202 0.240704 0.165947 0.137744;
1425, 0.323498 0.131993 0.240694 0.16604 0.137777;
1426, 0.323424 0.131962 0.240695 0.166128 0.137806;
1427, 0.323355 0.131926 0.240702 0.166213 0.137828;
1428, 0.323293 0.131886 0.240701 0.166302 0.137844;
1429, 0.323242 0.131845 0.240683 0.166396 0.137859;
1430, 0.323202 0.131804 0.240654 0.16649 0.137874;
1431, 0.323171 0.131764 0.240621 0.16658 0.137889;
